1571,12132,"32.514947, -117.038247",mx
1572,12158,"39.028469, -104.484128",us
1573,12164,"0.0, 0.0",NULL
1574,12170,"32.666933, -16.924055",pt
1575,12172,"59.28370699999999, 5.306874",no
1576,12176,"46.724703000000005, -65.075896",ca
1577,12182,"43.193852, -71.572395",us
1578,12184,"42.581371999999995, 20.889336",xk
1579,12188,"0.0, 0.0",NULL
1580,12193,"25.686614000000002, -100.316113",mx
1581,12194,"40.203315, -8.410257000000001",pt
1582,12199,"25.686614000000002, -100.316113",mx
1583,12201,"40.738265999999996, -74.538977",us
1584,12208,"0.0, 0.0",NULL
1585,12209,"0.0, 0.0",NULL
1586,12212,"0.0, 0.0",NULL
1587,12215,"47.133928999999995, -68.334484",us
1588,12217,"50.999280999999996, -4.399824",gb
1589,12221,"27.450367, -99.49295699999999",us
1590,12232,"20.653407, -105.22533200000001",mx
1591,12234,"46.638726, -121.389528",us
1592,12239,"-23.666466, 27.744829",za
1593,12241,"14.537752, 121.001379",ph
1594,12245,"54.8575, -5.80986",gb
1595,12246,"51.608139, 0.10079",gb
1596,12252,"31.866743, -116.59637099999999",mx
1597,12262,"42.495556, -82.900278",us
1598,12275,"-33.469120000000004, -70.641997",cl
1599,12281,"15.865535000000001, -97.069447",mx
1600,12294,"9.16572, 76.50322800000001",in
1601,12296,"42.207039, -71.685624",us
1602,12298,"47.498101, 18.744806",hu
1603,12300,"54.341291000000005, -5.748485",gb
1604,12306,"27.92022, -15.547437",es
1605,12307,"4.8902779999999995, 114.942222",bn
1606,12310,"37.242936, -121.960369",us
1607,12323,"46.282185999999996, -83.52645600000001",ca
1608,12327,"15.865535000000001, -97.069447",mx
1609,12328,"0.0, 0.0",NULL
1610,12334,"49.945898, 7.779277",de
1611,12341,"51.778432, 5.934799",nl
1612,12344,"54.184523, -2.720037",gb
1613,12345,"10.315699, 123.88543700000001",ph
1614,12368,"32.767072, -116.983626",us
1615,12371,"54.787715000000006, -6.4923150000000005",gb
1616,12381,"54.827268999999994, -7.463578999999999",gb
1617,12388,"52.527666, -1.348303",gb
1618,12396,"19.951944, -99.53277800000001",mx
1619,12397,"0.0, 0.0",NULL
1620,12399,"43.193852, -71.572395",us
1621,12400,"0.0, 0.0",NULL
1622,12407,"31.5455, -110.277286",us
1623,12416,"39.8839, -75.33084699999999",us
1624,12420,"10.666667, -61.516667000000005",tt
1625,12421,"35.898909, 14.514553",mt
1626,12433,"22.396428, 114.10949699999999",cn
1627,12436,"32.975120000000004, -96.332482",us
1628,12438,"52.355084999999995, 6.659864999999999",nl
1629,12442,"47.0225, -65.508889",ca
1630,12447,"39.975755, -82.94881099999999",us
1631,12451,"28.270570000000003, -82.674548",us
1632,12455,"0.0, 0.0",NULL
1633,12489,"18.268306, -78.34724200000001",jm
1634,12495,"-18.1416, 178.4419",fj
1635,12506,"-26.71453, 27.097047999999997",za
1636,12509,"35.584324, -78.800013",us
1637,12531,"18.473833, -66.938512",us
1638,12532,"-27.522349, 153.191323",au
1639,12534,"48.736277, 19.146192000000003",sk
1640,12545,"46.521858, -84.34609",ca
1641,12556,"0.0, 0.0",NULL
1642,12571,"39.125403000000006, -79.38254",us
1643,12583,"33.37451, -111.911424",us
1644,12586,"43.801356, -91.239581",us
1645,12652,"0.0, 0.0",NULL
1646,12656,"33.963056, -117.56388899999999",us
