,location
45444,"37.320519, -114.948619"
45453,"-29.85868, 31.02184"
45454,"43.021628, -78.96573000000001"
45465,"38.907231, -77.036464"
45479,"24.466667, 54.36666700000001"
45485,"39.733385, -98.74811700000001"
45495,"33.770443, -118.077152"
45538,"0.0, 0.0"
45542,"42.485093, -71.43284"
45548,"44.63361, -86.23454"
45554,"40.760779, -111.891047"
45559,"34.597241, -119.51077099999999"
45566,"35.46756, -97.516428"
45569,"40.164578999999996, -74.208267"
45574,"38.925622, -81.086698"
45576,"47.162494, 19.503304"
45586,"28.669157000000002, 77.453758"
45595,"19.435634, -99.149511"
45607,"20.036111, -100.73138900000001"
45620,"47.606496, 8.767833"
45624,"11.75, 79.75"
45625,"35.149534, -90.04898"
45630,"34.048928000000004, -111.093731"
45632,"31.747040999999996, 34.988099"
45634,"33.785795, -118.264357"
45652,"45.064993, -87.124274"
45655,"0.0, 0.0"
45661,"33.868276, -116.48998"
45671,"41.710654, -72.208134"
45673,"56.490671, -4.202646"
45675,"40.611575, -73.432013"
45687,"32.90517, -80.66676899999999"
45689,"39.844384999999996, -75.444473"
45704,"10.5, -66.916667"
45707,"41.012833, -81.605122"
45732,"35.954401000000004, -83.929456"
45740,"0.0, 0.0"
45742,"0.0, 0.0"
45743,"0.0, 0.0"
45744,"52.861616000000005, 4.823809"
45748,"0.0, 0.0"
45750,"30.235901000000002, -88.669948"
45752,"38.907231, -77.036464"
45756,"29.558839000000003, -95.769871"
45764,"28.699369, -81.32689"
45767,"29.907448, -96.781645"
45776,"46.610455, -81.00738299999999"
45786,"49.356857, -123.87275700000001"
45818,"0.0, 0.0"
45827,"27.273049, -80.358226"
45847,"32.860535999999996, -97.25509699999999"
45848,"58.36258, -134.58119"
45853,"49.488103, -113.928497"
45855,"29.885146000000002, -99.812494"
45856,"37.066333, -121.219649"
45859,"54.892472999999995, -2.932931"
45864,"37.003277000000004, -121.55563500000001"
45877,"45.013387, -93.12384300000001"
45895,"43.450101000000004, -87.22201899999999"
45911,"44.261931, -88.415385"
45918,"44.152565, -71.679528"
45931,"34.519940000000005, -105.87008999999999"
45938,"0.0, 0.0"
45948,"28.14343, -81.44906"
45950,"21.1667, 79.65"
45953,"40.972958, -117.735685"
45965,"48.370545, 10.897789999999999"
45979,"35.903869, -81.904964"
45987,"32.752652000000005, -117.11618"
45988,"34.776644, -114.482795"
45991,"40.267754, -74.540251"
46000,"31.761274, -89.655072"
46001,"-18.581196, -173.985008"
46003,"38.66299, -78.32494"
46017,"40.822804, -81.279573"
46018,"20.282153, -100.802725"
46020,"44.564566, -123.26204299999999"
46032,"0.0, 0.0"
46043,"32.165622, -82.900075"
46061,"46.802935, -123.00512900000001"
46068,"38.39682, -28.251659000000004"
46083,"3.1390029999999998, 101.68685500000001"
46091,"-29.439203999999997, 30.427121000000003"
46105,"41.679815999999995, -74.150423"
46122,"35.936389, -98.425"
46124,"47.746221999999996, -121.08593300000001"
46143,"0.0, 0.0"
46148,"37.004245000000004, -110.173478"
46156,"52.355518, -1.17432"
46157,"35.373292, -119.01871200000001"
46164,"9.004444, -79.505735"
46169,"39.735848, -74.907441"
46171,"0.0, 0.0"
46181,"0.0, 0.0"
46201,"40.5725, -111.85972199999999"
46204,"0.0, 0.0"
46205,"52.089803, -9.792584"
46248,"0.0, 0.0"
46256,"0.0, 0.0"
46268,"0.0, 0.0"
46271,"52.772099, -1.206166"
46277,"29.384209999999996, -98.581082"
46281,"34.924031, -117.891208"
46287,"36.778261, -119.41793200000001"
46290,"34.947519, -77.610862"
46295,"40.768713, -73.747076"
46298,"10.78673, 76.65479300000001"
46315,"38.907231, -77.036464"
46324,"0.0, 0.0"
46330,"47.746221999999996, -121.08593300000001"
46331,"31.897423, 54.35685600000001"
46334,"29.229602000000003, -81.01084499999999"
46343,"0.0, 0.0"
46347,"32.678109, -117.099197"
46354,"0.0, 0.0"
46355,"0.0, 0.0"
46366,"34.981285, -82.923263"
46368,"38.616295, -90.534617"
46374,"8.454236, 124.63189799999999"
46376,"0.0, 0.0"
46377,"0.0, 0.0"
46378,"0.0, 0.0"
46384,"31.761274, -89.655072"
46401,"0.0, 0.0"
46405,"42.5702, -82.507759"
46426,"35.689488, 139.691706"
46449,"50.719164, -1.880769"
46453,"45.828977, -66.578676"
46459,"0.0, 0.0"
46463,"38.733081, -109.592514"
46467,"19.631726, -99.260543"
46477,"44.031245, -103.815163"
46508,"12.971599000000001, 77.594563"
46519,"37.0822, -80.67938000000001"
46522,"7.930835000000001, 81.04510400000001"
46523,"55.457699, 12.033552"
46525,"27.702871000000002, -82.583495"
46531,"41.158607, -81.22699"
46545,"34.63915, -120.45794099999999"
46556,"-6.883333, 109.66666699999999"
46568,"51.165690999999995, 10.451526"
46571,"13.052414, 80.250825"
46579,"42.425777000000004, 25.634464"
46584,"40.858789, -75.177885"
46586,"27.638972999999996, -80.460923"
46595,"31.554606, 74.357158"
46600,"27.273049, -80.358226"
46605,"55.072030000000005, -6.51699"
46608,"47.969068, -123.498251"
46625,"45.777383, -111.160372"
46627,"-37.921245, 145.05973999999998"
46628,"35.185463, -111.669205"
46652,"0.0, 0.0"
46657,"52.221537, 6.893662"
46679,"-2.170998, -79.922359"
46681,"0.0, 0.0"
46685,"38.285092, -77.48311"
46688,"34.250636, -118.61481"
46703,"38.890782, -83.50702"
46713,"33.325, 44.422"
46726,"37.431573, -78.656894"
46727,"-34.533333, 138.95"
46728,"-24.658056, 25.912222"
46734,"39.757804, -76.72210799999999"
46737,"-33.967495, -53.910658999999995"
46747,"47.709167, 24.423889000000003"
46748,"48.503890000000006, -122.23611000000001"
46756,"42.577834, -70.767597"
46763,"0.0, 0.0"
46771,"34.553128, 18.048011"
46777,"38.530651, -105.500548"
46790,"0.0, 0.0"
46796,"28.189909000000004, -80.60054699999999"
46797,"-14.599413, -28.673146999999997"
46801,"32.328746, -80.69479"
46802,"0.0, 0.0"
46807,"34.236205, -96.678613"
46811,"34.099398, -117.906066"
46823,"0.0, 0.0"
46826,"0.0, 0.0"
46829,"34.553128, 18.048011"
46830,"35.13, 1.52"
46833,"0.0, 0.0"
46837,"0.0, 0.0"
46838,"14.058323999999999, 108.277199"
46861,"41.430707, -71.585265"
46863,"31.786548, -89.032276"
46869,"43.538865, -90.429851"
46873,"34.135558, -116.05416899999999"
46877,"18.520429999999998, 73.85674399999999"
46885,"43.457769, -88.837329"
46891,"0.0, 0.0"
46901,"30.984298, -91.962333"
46905,"35.21653, -114.03876399999999"
46912,"43.031346, -71.147355"
46913,"0.0, 0.0"
46914,"49.731705, -114.887624"
46915,"31.37732, -97.066979"
46924,"21.307222, -158.070278"
46925,"-82.862752, -135.0"
46933,"47.71702, -122.30093400000001"
46939,"41.884751, -88.20396099999999"
46940,"0.0, 0.0"
46941,"47.71702, -122.30093400000001"
46944,"-33.137551, 81.826172"
46946,"20.653407, -105.22533200000001"
46949,"36.778261, -119.41793200000001"
46951,"41.495867, -87.84866099999999"
46956,"-1.038757, 37.083375"
46961,"0.0, 0.0"
46967,"18.466667, -97.4"
46970,"42.493071, -89.036776"
46971,"36.4875, -4.9525"
46972,"36.663447, -87.47739"
46976,"24.861462, 67.009939"
46991,"-34.603722999999995, -58.381593"
47005,"0.0, 0.0"
47027,"0.0, 0.0"
47031,"54.800684999999994, -131.44043"
47032,"36.611111, -121.84472199999999"
47033,"40.5725, -111.85972199999999"
47042,"21.364252, -157.959815"
47043,"42.938735, -73.857344"
47047,"44.152565, -71.679528"
47052,"35.648887, -112.139904"
47063,"45.017355, -64.863031"
47064,"43.369174, 5.6313629999999995"
47069,"45.489564, -73.820557"
47070,"45.489564, -73.820557"
47073,"-34.603722999999995, -58.381593"
47077,"52.091874, 5.096623"
47086,"17.68, 73.98"
47093,"51.728927, 5.8792089999999995"
47100,"44.314721999999996, -79.201667"
47108,"46.069373999999996, 12.588306"
47117,"10.294884, 123.961941"
47126,"41.988199, -87.79171099999999"
47136,"9.748917, -83.753428"
47140,"47.958156, -55.853811"
47147,"45.1, 15.2"
47150,"40.385037, -74.17495600000001"
47154,"38.802609999999994, -116.419389"
47163,"35.689488, 139.691706"
47165,"43.69615, -80.012134"
47169,"45.803647, -81.72149"
47171,"-8.016667, -37.166667"
47175,"42.5702, -82.507759"
47176,"42.5702, -82.507759"
47178,"31.968598999999998, -99.901813"
47186,"27.411695, -82.428522"
47189,"38.609741, -122.25404499999999"
47192,"44.162759, -77.38323100000001"
47193,"20.653407, -105.22533200000001"
47204,"47.185379, -122.292897"
47205,"20.211944, -87.46583299999999"
47218,"38.910841, -94.382172"
47221,"34.092234000000005, -117.435048"
47223,"35.235903, -85.19079"
47224,"43.075922, -70.775054"
47227,"20.689973000000002, -156.439225"
47247,"0.0, 0.0"
47280,"28.538335999999997, -81.37923599999999"
47285,"23.022505, 72.571362"
47296,"37.865101, -119.538329"
47335,"41.06064, -75.77408199999999"
47340,"33.454904, -112.04337"
47342,"41.327546000000005, 19.818698"
47350,"52.54, -0.99"
47351,"47.751073999999996, -120.74013899999999"
47355,"41.447569, -71.52466700000001"
47357,"39.720689, -104.947647"
47359,"35.641463, 139.698171"
47380,"46.227638, 2.213749"
47387,"-41.084776, 175.45551899999998"
47407,"50.800657, -1.9844950000000001"
47422,"27.590521000000003, -80.40655"
47427,"35.899141, -86.395787"
47431,"57.757716, 16.636976"
47448,"20.653407, -105.22533200000001"
47456,"38.907231, -77.036464"
47459,"53.333332999999996, -3.083333"
47465,"34.746481, -92.28959499999999"
47471,"42.033361, -88.08340600000001"
47475,"48.91594, -122.352189"
47476,"48.91594, -122.352189"
47479,"37.751783, 14.994604"
47492,"-26.1, 28.233333000000002"
47505,"39.639998999999996, -104.831691"
47507,"31.607437, -81.88539200000001"
47508,"42.499994, -96.400307"
47520,"42.457671999999995, -98.647888"
47530,"42.665197, -82.92864300000001"
47536,"38.083403000000004, -122.763304"
47553,"-14.599413, -28.673146999999997"
47569,"33.555323, -111.58708"
47571,"45.08681, -93.172303"
47575,"44.937483, -93.20100000000001"
47579,"40.333705, -75.73796899999999"
47582,"40.070784, -76.332601"
47584,"-22.9083, -43.197077"
47586,"34.149287, -119.21453400000001"
47595,"37.047579999999996, -111.298882"
47600,"52.258676, 5.605373"
47601,"36.598333000000004, -110.658056"
47603,"32.8525, -106.106389"
47608,"19.32217, -81.24086899999999"
47615,"26.13, 50.555"
47626,"35.517491, -86.58044699999999"
47627,"42.822835999999995, -83.941765"
47638,"-20.268720000000002, 148.718456"
47664,"44.119371, 15.231365"
47677,"46.563678, -71.435805"
47683,"40.561037, -73.885356"
47690,"-0.180653, -78.467838"
47699,"51.895927, 0.891874"
47703,"44.079162, -79.784315"
47714,"49.043411, 3.956242"
47715,"44.950357000000004, -123.07006100000001"
47717,"0.0, 0.0"
47731,"32.579591, -83.914631"
47736,"34.401498, -111.00245"
47738,"44.244384000000004, -69.771443"
47743,"34.70713, 33.022617"
47746,"43.99507, -71.340073"
47748,"41.603889, -72.011667"
47749,"4.333131, 113.99486"
47752,"0.0, 0.0"
47757,"13.052414, 80.250825"
47762,"0.0, 0.0"
47766,"-25.275014000000002, -57.548353000000006"
47767,"32.721163, -114.61601"
47774,"43.07072, -80.118727"
47787,"31.968598999999998, -99.901813"
47802,"43.508132, 16.440193"
47807,"37.118552, -76.872096"
47810,"37.431573, -78.656894"
47811,"37.431573, -78.656894"
47820,"36.75652, -3.872466"
47824,"52.632381, 4.753375"
47827,"41.151958, -96.05733000000001"
47828,"52.355518, -1.17432"
47834,"32.165622, -82.900075"
47838,"38.017618, 12.537202"
47863,"34.852618, -82.39401"
47910,"29.192845000000002, -80.991362"
47913,"0.0, 0.0"
47922,"38.573617999999996, -97.67448399999999"
47941,"41.123845, -111.97340600000001"
47949,"0.0, 0.0"
47950,"0.0, 0.0"
47952,"0.0, 0.0"
47954,"31.195001, -97.741314"
47958,"52.355518, -1.17432"
47959,"54.978252000000005, -1.61778"
47966,"41.877528999999996, -88.067012"
47970,"64.282327, -135.0"
47979,"54.011022, -1.47102"
47984,"27.273049, -80.358226"
47986,"47.088811, -122.602484"
48001,"22.719569, 75.857726"
48004,"38.256213, -121.92809299999999"
48015,"45.616667, 20.033333"
48020,"40.611456, -79.836996"
48036,"53.962872999999995, -2.745362"
48037,"53.753609, -2.3721799999999997"
48038,"44.4325, 26.103889000000002"
48046,"0.0, 0.0"
48054,"41.569516, -93.741592"
48064,"39.576863, -84.73939200000001"
48066,"44.951111, -73.064167"
48077,"42.014367, -78.834816"
48079,"42.456701, -83.946336"
48082,"41.447569, -71.52466700000001"
48083,"38.060796999999994, -75.236238"
48094,"42.372541, 21.147384"
48095,"38.51529, -84.709841"
48109,"51.282376, -114.84115800000001"
48113,"37.41128, -122.05419199999999"
48118,"27.461571999999997, -109.91041299999999"
48128,"0.0, 0.0"
48136,"42.88475, -82.450903"
48148,"40.174554, -74.922666"
48161,"0.0, 0.0"
48162,"47.492483, -122.19643799999999"
48165,"31.968598999999998, -99.901813"
48172,"3.1390029999999998, 101.68685500000001"
48176,"47.497912, 19.040235"
48192,"35.110703, -106.609991"
48193,"44.314844, -85.602364"
48200,"38.907191999999995, -77.03687099999999"
48204,"38.907231, -77.036464"
48205,"45.356944, -73.47672800000001"
48217,"51.524896000000005, 5.461625"
48222,"44.558803000000005, -72.577841"
48228,"-27.121191999999997, -109.366424"
48251,"0.0, 0.0"
48256,"54.898520999999995, 23.903597"
48258,"0.0, 0.0"
48276,"65.584819, 22.156703"
48282,"38.907231, -77.036464"
48285,"0.0, 0.0"
48287,"60.205491, 24.6559"
48290,"0.0, 0.0"
48294,"34.145122, -118.258875"
48295,"40.858433000000005, -74.16375500000001"
48312,"37.306585999999996, -88.178386"
48321,"35.385923999999996, -94.398547"
48329,"41.699096000000004, -70.320911"
48336,"-33.469120000000004, -70.641997"
48343,"40.633125, -89.398528"
48354,"37.916104, -85.95624699999999"
48357,"51.282376, -114.84115800000001"
48362,"36.659841, -81.544557"
48374,"38.075866, 23.986755"
48398,"47.512071, -64.912087"
48402,"55.795807999999994, -4.630246"
48405,"22.396428, 114.10949699999999"
48408,"40.164578999999996, -74.208267"
48424,"33.448377, -112.074037"
48426,"-17.863889, 31.029721999999996"
48427,"33.448377, -112.074037"
48431,"39.084158, 117.20098300000001"
48436,"0.0, 0.0"
48441,"19.218331, 72.97809000000001"
48442,"0.0, 0.0"
48450,"36.067398, -80.43034399999999"
48455,"6.485247, 116.732846"
48460,"-14.599413, -28.673146999999997"
48461,"nan, -105.624152"
48465,"59.119149, -151.68816999999999"
48476,"-33.897564, 150.953237"
48478,"32.725833, -114.72583300000001"
48479,"0.0, 0.0"
48481,"38.647351, -121.351147"
48487,"0.0, 0.0"
48492,"43.3, 21.9"
48509,"43.193852, -71.572395"
48517,"37.480573, -97.243711"
48520,"30.984298, -91.962333"
48522,"50.181616, 5.575921"
48524,"52.118759000000004, 5.4063300000000005"
48536,"38.907231, -77.036464"
48539,"-30.75, 30.45"
48549,"27.273049, -80.358226"
48551,"42.262593, -71.802293"
48568,"-22.57, 17.083610999999998"
48570,"41.716667, 44.783333"
48572,"47.609115, -121.091025"
48575,"41.380497999999996, -70.645473"
48578,"3.420556, -76.522222"
48583,"38.910841, -94.382172"
48591,"0.0, 0.0"
48595,"59.26756999999999, 10.407561"
48599,"30.516864, -86.48217199999999"
48610,"35.787652, -78.480556"
48612,"41.611143, -86.722719"
48620,"32.252852000000004, -109.832012"
48623,"12.9, 77.4833"
48628,"38.584329, -108.07309599999999"
48636,"22.203768, -159.502848"
48637,"26.116362, -81.542959"
48641,"0.0, 0.0"
48646,"0.0, 0.0"
48649,"0.0, 0.0"
48654,"47.176952, -88.524406"
48655,"16.691308, 74.244866"
48661,"51.481971, 0.36987600000000004"
48683,"40.417287, -82.907123"
48684,"0.0, 0.0"
48690,"29.643817, -84.91302900000001"
48695,"20.422984, -86.92234300000001"
48700,"29.643817, -84.91302900000001"
48708,"34.025921999999994, -118.779757"
48718,"0.0, 0.0"
48728,"33.307221999999996, -111.72027800000001"
48742,"1.352083, 103.819836"
48748,"45.443298999999996, -93.589962"
48750,"39.315059000000005, -84.22077"
48764,"32.0853, 34.781768"
48773,"43.784440000000004, -88.787868"
48790,"30.733315, 76.779418"
48793,"0.0, 0.0"
48801,"0.0, 0.0"
48808,"39.096849, -120.032351"
48811,"2.7185919999999997, 101.948988"
48814,"-37.882892, 144.785011"
48817,"35.181446, 136.906398"
48826,"40.5725, -111.85972199999999"
48835,"2.205685, 102.256155"
48843,"45.815011, 15.981919"
48853,"53.748575, -2.487529"
48854,"40.921440000000004, -95.876277"
48857,"36.039525, -114.981721"
48862,"51.150719, -0.9731770000000001"
48866,"50.17903, 9.919317999999999"
48873,"36.573646000000004, -99.572337"
48875,"18.268306, -78.34724200000001"
48902,"37.738056, -92.117222"
48921,"40.463667, -3.7492199999999998"
48937,"47.139268, -122.098169"
48941,"0.0, 0.0"
48945,"31.555215999999998, -110.34992199999999"
48946,"12.879721, 121.77401699999999"
48956,"39.134667, -121.171039"
48961,"41.452819, -82.182375"
48962,"0.0, 0.0"
48966,"46.505943, 17.570671"
48974,"59.284073, 11.109403"
48977,"0.0, 0.0"
48982,"0.0, 0.0"
48987,"0.0, 0.0"
48989,"48.290009999999995, -119.406729"
48990,"37.630944, -81.682889"
48994,"38.907231, -77.036464"
49006,"53.092581, 6.058637"
49014,"52.355518, -1.17432"
49015,"-14.599413, -28.673146999999997"
49020,"-21.762667999999998, -41.31845"
49023,"39.603333, -74.677778"
49024,"25.686614000000002, -100.316113"
49037,"43.998439000000005, -77.46366"
49046,"35.201392, -114.020949"
49060,"51.665267, -3.0397540000000003"
49066,"37.738056, -92.117222"
49111,"45.638659000000004, 9.265328"
49115,"40.743756, -122.40471299999999"
49117,"37.249053, -77.332431"
49118,"29.229602000000003, -81.01084499999999"
49125,"0.0, 0.0"
49131,"3.107094, 101.608255"
49132,"47.601156, -122.163676"
49134,"0.0, 0.0"
49136,"0.0, 0.0"
49143,"40.712784, -74.005941"
49158,"34.261117999999996, -116.84503000000001"
49160,"0.0, 0.0"
49171,"21.161908, -86.851528"
49172,"-34.076662, 18.442441"
49180,"58.746292000000004, 26.397212"
49183,"52.355518, -1.17432"
49187,"27.273049, -80.358226"
49194,"34.780297, -111.762653"
49199,"40.471160999999995, -83.89271600000001"
49207,"34.911097, -111.39624199999999"
49209,"48.571027, -116.823399"
49225,"35.149534, -90.04898"
49257,"48.544996999999995, -117.900954"
49304,"0.0, 0.0"
49307,"42.575837, -82.594307"
49318,"0.0, 0.0"
49329,"0.0, 0.0"
49332,"21.161908, -86.851528"
49334,"34.46735, -114.37574"
49343,"0.0, 0.0"
49345,"7.091667, 79.994167"
49351,"-0.755775, 33.438353"
49352,"46.066944, 23.57"
49357,"42.230537, -83.74664"
49364,"28.370029, -80.801516"
49378,"38.866462, -83.187404"
49394,"37.910619, -75.452572"
49401,"34.597241, -119.51077099999999"
49409,"38.907231, -77.036464"
49418,"33.097635, -93.192944"
49431,"22.209078, -159.50675800000002"
49444,"40.78306, -73.971249"
49462,"42.658184000000006, -122.694286"
49463,"34.108345, -117.28976499999999"
49466,"35.686975, -105.937799"
49473,"41.70993, -111.977725"
49474,"0.0, 0.0"
49475,"40.782865, -73.965355"
49491,"38.097224, -105.33611"
49500,"36.181801, -119.063698"
49507,"33.814181, -115.898885"
49508,"50.930690000000006, 5.33248"
49520,"0.0, 0.0"
49522,"40.058324, -74.405661"
49526,"37.644071000000004, -118.963546"
49530,"47.560541, -52.71283100000001"
49538,"40.633125, -89.398528"
49542,"12.971599000000001, 77.594563"
49547,"20.388794, 78.120407"
49548,"28.635308000000002, 77.22496"
49550,"19.621111, -155.041667"
49562,"28.635308000000002, 77.22496"
49566,"33.297301000000004, -111.829854"
49567,"-19.055201, 29.603548999999997"
49583,"40.182911, -82.89636"
49601,"47.647661, -122.64125800000001"
49621,"16.299065, 80.386742"
49625,"-27.927513, 153.194305"
49633,"0.0, 0.0"
49637,"33.898545, -117.58171499999999"
49641,"40.678669, -82.58239300000001"
49648,"39.864819, -75.425732"
49657,"47.83, -123.83"
49665,"38.093307, -77.292293"
49671,"8.980603, 38.757761"
49675,"38.928490000000004, -119.98523899999999"
